,Year,target,source,Rice_T_N_kg,Rice_T_P_kg,N_surplus_rice,P_surplus_rice,N_leach_image_rice,P_los_rice,Wheat_T_N_kg,Wheat_T_P_kg,N_leach_image_Wheat,P_loss_wheat,n_leach_r_w,P_leach_r_w,grey_water_r_w_liter,grey_water_r_w_BCM
7485,2012,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,2012,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,2012,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,2013,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,2013,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,2013,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,2013,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,2013,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,2013,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,2013,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,2013,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,2013,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,2013,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,2013,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,2013,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,2013,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,2013,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,2013,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,2013,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7504,2013,KL,KL,2448246.638,666166.8014,1953673.538,558817.6014,1101285.773,47297.8429,1187647.091,315300.0979,408732.2699,22386.30695,1510018.043,69684.14985,7.30E+11,0.730397455
7505,2013,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,2013,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,2013,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,2013,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,2013,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7510,2013,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,2013,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,2013,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,2013,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,2013,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,2013,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,2013,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,2013,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,2013,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,2013,TN,KL,13884934.6,3778084.417,11080023.1,3169266.417,6245809.021,268243.9936,3666401.585,973367.2461,1261802.983,69109.07447,7507612.004,337353.0681,3.54E+12,3.540366503
7520,2013,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,2013,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7522,2013,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,2013,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,2014,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,2014,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7526,2014,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,2014,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,2014,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7529,2014,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,2014,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,2014,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,2014,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,2014,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,2014,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,2014,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,2014,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,2014,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,2014,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,2014,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,2014,KL,KL,1292953.907,357972.5884,935120.8074,280303.3884,527127.5991,25416.05378,1095758.882,277463.8337,414498.4649,19699.93219,941626.064,45115.98597,4.72E+11,0.472084883
7541,2014,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,2014,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,2014,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7544,2014,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,2014,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,2014,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,2014,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,2014,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,2014,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,2014,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7551,2014,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,2014,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,2014,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,2014,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,2014,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,2014,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,2014,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,2014,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,2014,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,2015,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,2015,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,2015,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,2015,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,2015,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,2015,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,2015,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,2015,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,2015,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,2015,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7570,2015,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,2015,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7572,2015,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,2015,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,2015,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7575,2015,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,2015,KL,KL,1370541.724,384901.2699,1071997.024,320100.8699,604284.7224,27327.99016,72233.16187,19422.7855,25449.22967,1379.017771,629733.9521,28707.00793,3.01E+11,0.301064167
7577,2015,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,2015,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,2015,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,2015,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,2015,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,2015,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,2015,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,2015,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,2015,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,2015,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,2015,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,2015,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,2015,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,2015,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,2015,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,2015,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,2015,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,2015,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,2015,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,2016,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,2016,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,2016,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,2016,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,2016,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,2016,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,2016,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,2016,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,2016,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,2016,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,2016,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,2016,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,2016,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,2016,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,2016,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,2016,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,2016,KL,KL,329972.9516,92022.8762,232681.1516,70905.2762,131162.3652,6533.62421,87724.97774,23245.124,30317.69003,1650.403804,161480.0552,8184.028014,85428725813,0.085428726
7613,2016,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,2016,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,2016,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,2016,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,2016,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,2016,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,2016,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,2016,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,2016,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,2016,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,2016,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,2016,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,2016,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,2016,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,2016,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,2016,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,2016,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,2016,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,2016,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,2017,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7633,2017,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7634,2017,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7635,2017,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7636,2017,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,2017,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7638,2017,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7639,2017,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7640,2017,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,2017,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642,2017,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7643,2017,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7644,2017,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7645,2017,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7646,2017,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7647,2017,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7648,2017,KL,KL,53666.59569,14782.75946,36561.19569,11069.95946,20609.54601,1049.575922,3385.759602,876.6536819,1154.547568,62.24241141,21764.09358,1111.818333,11601829855,0.01160183
7649,2017,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,2017,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7651,2017,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7652,2017,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7653,2017,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7654,2017,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7655,2017,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7656,2017,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,2017,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7658,2017,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7659,2017,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7660,2017,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7661,2017,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7662,2017,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,2017,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,2017,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7665,2017,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,2017,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,2017,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,2018,AP,KL,638447.674,175515.4667,439158.928,132258.9947,247553.8877,12461.59814,0,0,0,0,247553.8877,12461.59814,1.30E+11,0.130117179
7669,2018,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,2018,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7671,2018,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7672,2018,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,2018,CH,KL,152049.7259,41799.94648,104588.0459,31498.18648,58956.28147,2967.7962,0,0,0,0,58956.28147,2967.7962,30988101589,0.030988102
7674,2018,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7675,2018,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7676,2018,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7677,2018,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7678,2018,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7679,2018,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7680,2018,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7681,2018,HR,KL,199778.0985,54920.93969,137418.2085,41385.45969,77462.64413,3899.386718,204545.041,45568.1377,62504.00922,3235.337777,139966.6533,7134.724495,74457615021,0.074457615
7682,2018,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7683,2018,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7684,2018,KL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685,2018,KA,KL,0,0,0,0,0,0,30299.96005,6750.164878,9258.933746,479.2617063,9258.933746,479.2617063,4998371147,0.004998371
7686,2018,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7687,2018,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7688,2018,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7689,2018,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7690,2018,MP,KL,0,0,0,0,0,0,895888.1103,199584.1726,273761.7028,14170.47625,273761.7028,14170.47625,1.48E+11,0.147788356
7691,2018,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7692,2018,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7693,2018,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7694,2018,PN,KL,381388.9161,104847.5174,262339.9761,79007.43742,147881.0445,7444.173735,710147.1553,158205.1718,217003.7667,11232.5672,364884.8112,18676.74093,1.95E+11,0.194875961
7695,2018,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7696,2018,RJ,KL,0,0,0,0,0,0,359043.0705,79986.90164,109714.8642,5679.070016,109714.8642,5679.070016,59228808258,0.059228808
7697,2018,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7698,2018,TE,KL,2884877.403,793080.8186,1984375.101,597622.9546,1118592.244,56308.73812,0,0,0,0,1118592.244,56308.73812,5.88E+11,0.587944987
7699,2018,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7700,2018,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7701,2018,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,2018,UP,KL,0,0,0,0,0,0,48444.51783,10792.3734,14803.47104,766.2585114,14803.47104,766.2585114,7991551137,0.007991551
7703,2018,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7704,2019,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7705,2019,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7706,2019,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7707,2019,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7708,2019,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7709,2019,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7710,2019,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,2019,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7712,2019,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713,2019,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7714,2019,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715,2019,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716,2019,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717,2019,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7718,2019,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7719,2019,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7720,2019,KL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7721,2019,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,2019,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7723,2019,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7724,2019,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7725,2019,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7726,2019,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727,2019,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728,2019,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7729,2019,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7730,2019,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7731,2019,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732,2019,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733,2019,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734,2019,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7735,2019,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7736,2019,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7737,2019,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7738,2019,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7739,2019,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7740,2020,AP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7741,2020,AN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7742,2020,AR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7743,2020,AS,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7744,2020,BR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7745,2020,CH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7746,2020,CN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7747,2020,DD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7748,2020,DL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,2020,DN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7750,2020,GA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7751,2020,GJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7752,2020,HP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7753,2020,HR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7754,2020,JH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,2020,JK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7756,2020,KL,KL,9970.222419,2919.499196,6576.232419,2182.819196,3707.022215,207.2844429,7139.809201,1816.323423,2458.97169,128.958963,6165.993904,336.2434059,3499456146,0.003499456
7757,2020,KA,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7758,2020,LD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7759,2020,MH,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,2020,ML,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7761,2020,MN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7762,2020,MP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7763,2020,MZ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7764,2020,NL,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7765,2020,OD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766,2020,PN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,2020,PD,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7768,2020,RJ,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7769,2020,SK,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7770,2020,TE,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7771,2020,TN,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7772,2020,TR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7773,2020,UR,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7774,2020,UP,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7775,2020,WB,KL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7776,2009,AP,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7777,2009,AN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7778,2009,AR,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7779,2009,AS,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7780,2009,BR,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7781,2009,CH,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7782,2009,CN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7783,2009,DD,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7784,2009,DL,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7785,2009,DN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7786,2009,GA,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7787,2009,GJ,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7788,2009,HP,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7789,2009,HR,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7790,2009,JH,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7791,2009,JK,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7792,2009,KL,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7793,2009,KA,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7794,2009,LD,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7795,2009,MH,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7796,2009,ML,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7797,2009,MN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7798,2009,MP,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7799,2009,MZ,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7800,2009,NL,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7801,2009,OD,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7802,2009,PN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7803,2009,PD,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7804,2009,RJ,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7805,2009,SK,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7806,2009,TE,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7807,2009,TN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7808,2009,TR,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7809,2009,UR,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7810,2009,UP,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7811,2009,WB,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7812,2010,AP,LD,,,0,0,0,,0,0,0,0,0,0,0,0
7813,2010,AN,LD,,,0,0,0,,0,0,0,0,0,0,0,0
